Year;Month;Day;Wind_Speed_Max_ms;Wind_Max_Direction_Dg
2008;6;19;13,5;264
2008;6;20;7,1;45
2008;6;21;7,3;281
2008;6;22;7,9;180
2008;6;23;19,9;292
2008;6;24;9,7;270
2008;6;25;17,3;326
2008;6;26;4,4;259
2008;6;27;9,4;253
2008;6;28;8,5;253
2008;6;29;9,7;242
2008;6;30;12,7;281
2008;7;1;7,5;337
2008;7;2;5,1;276
2008;7;3;9,6;219
2008;7;4;12,6;304
2008;7;5;10,7;337
2008;7;6;9,1;214
2008;7;7;9,1;270
2008;7;8;12,5;247
2008;7;9;11,6;270
2008;7;10;7,1;253
2008;7;11;8,8;208
2008;7;12;16,3;270
2008;7;13;13,5;287
2008;7;14;10,2;62
2008;7;15;13,3;332
2008;7;16;8,4;247
2008;7;17;5,1;332
2008;7;18;8,2;259
2008;7;19;10,3;253
2008;7;20;9,2;208
2008;7;21;11,4;292
2008;7;22;8,3;304
2008;7;23;13,9;28
2008;7;24;11,8;22
2008;7;25;11,4;360
2008;7;26;13,2;51
2008;7;27;10;34
2008;7;28;7,6;28
2008;7;29;4,8;354
2008;7;30;6;304
2008;7;31;6;309
2008;8;1;9,7;73
2008;8;2;7,5;236
2008;8;3;8,1;191
2008;8;4;12,7;292
2008;8;5;11,7;270
2008;8;6;6,1;332
2008;8;7;8,4;186
2008;8;8;9,8;304
2008;8;9;11,5;309
2008;8;10;6;281
2008;8;11;7,3;174
2008;8;12;11,4;219
2008;8;13;6,9;174
2008;8;14;5,4;11
2008;8;15;15,9;247
2008;8;16;17,7;202
2008;8;17;6,2;208
2008;8;18;7,5;197
2008;8;19;7,1;191
2008;8;20;7,8;287
2008;8;21;5,3;208
2008;8;22;6,7;152
2008;8;23;11,5;208
2008;8;24;10,2;309
2008;8;25;7,4;253
2008;8;26;6;214
2008;8;27;5;349
2008;8;28;6,4;287
2008;8;29;9,3;304
2008;8;30;9,8;62
2008;8;31;6,7;225
2008;9;1;8,1;180
2008;9;2;5,8;163
2008;9;3;7;174
2008;9;4;8,2;174
2008;9;5;6,7;197
2008;9;6;8,2;84
2008;9;7;10;281
2008;9;8;8,8;22
2008;9;9;6,4;242
2008;9;10;5,4;276
2008;9;11;5;360
2008;9;12;9,2;28
2008;9;13;12,8;28
2008;9;14;8,1;6
2008;9;15;10,1;28
2008;9;16;13,6;354
2008;9;17;9,2;6
2008;9;18;7,2;56
2008;9;19;8,3;39
2008;9;20;11,5;360
2008;9;21;7,5;62
2008;9;22;5,1;343
2008;9;23;4,5;22
2008;9;24;4,9;22
2008;9;25;12,6;22
2008;9;26;9,4;56
2008;9;27;7,3;28
2008;9;28;5,3;264
2008;9;29;6,2;253
2008;9;30;8,7;236
2008;10;1;12,1;214
2008;10;2;8,5;202
2008;10;3;5,3;287
2008;10;4;7,1;343
2008;10;5;6,5;259
2008;10;6;6,4;247
2008;10;7;4,2;208
2008;10;8;3,8;62
2008;10;9;3;354
2008;10;10;6;6
2008;10;11;3,1;247
2008;10;12;4,9;270
2008;10;13;3;45
2008;10;14;3,9;281
2008;10;15;3,5;281
2008;10;16;8,8;309
2008;10;17;11;292
2008;10;18;7,1;169
2008;10;19;5,7;247
2008;10;20;5,6;259
2008;10;21;6,2;180
2008;10;22;6;101
2008;10;23;10,5;28
2008;10;24;5,7;197
2008;10;25;3,4;354
2008;10;26;5,1;118
2008;10;27;8,7;152
2008;10;28;7,6;169
2008;10;29;14,1;112
2008;10;30;16,7;169
2008;10;31;9,8;169
2008;11;1;9,7;135
2008;11;2;4,7;96
2008;11;3;10,5;208
2008;11;4;10,1;146
2008;11;5;12,5;152
2008;11;6;9,5;141
2008;11;7;8,6;214
2008;11;8;8,2;264
2008;11;9;7,6;180
2008;11;10;9,4;180
2008;11;11;10,7;186
2008;11;12;4,7;231
2008;11;13;0,1;6
2008;11;14;4,9;349
2008;11;15;5,2;219
2008;11;16;6,9;202
2008;11;17;7;247
2008;11;18;8,9;174
2008;11;19;8,5;236
2008;11;20;10,9;231
2008;11;21;12,4;309
2008;11;22;13,9;309
2008;11;23;12,2;264
2008;11;24;9,8;157
2008;11;25;5,6;202
2008;11;26;7,8;298
2008;11;27;6,3;169
2008;11;28;14,1;129
2008;11;29;13,1;112
2008;11;30;15,2;208
2008;12;1;17,1;174
2008;12;2;9,6;214
2008;12;3;5,3;174
2008;12;4;6,5;112
2008;12;5;8,2;124
2008;12;6;7,2;242
2008;12;7;10,4;298
2008;12;8;5,2;321
2008;12;9;5,2;163
2008;12;10;10,1;107
2008;12;11;15,1;174
2008;12;12;12;129
2008;12;13;10;135
2008;12;14;13,4;107
2008;12;15;14;174
2008;12;16;10,7;118
2008;12;17;13,4;146
2008;12;18;7;34
2008;12;19;5,8;321
2008;12;20;8,9;208
2008;12;21;11,5;321
2008;12;22;10,6;298
2008;12;23;13,7;298
2008;12;24;6,4;321
2008;12;25;10,9;39
2008;12;26;11,4;28
2008;12;27;6,4;56
2008;12;28;4,7;39
2008;12;29;4,6;51
2008;12;30;5,3;112
2008;12;31;8;107
2009;1;1;4,8;169
2009;1;2;3,3;298
2009;1;3;3,2;219
2009;1;4;9,1;219
2009;1;5;8,5;208
2009;1;6;5,7;28
2009;1;7;5,2;202
2009;1;8;3,6;208
2009;1;9;6,4;174
2009;1;10;1,1;90
2009;1;11;2,9;231
2009;1;12;6,1;174
2009;1;13;6,1;163
2009;1;14;3,1;107
2009;1;15;3,3;124
2009;1;16;2,7;107
2009;1;17;2,3;124
2009;1;18;8;259
2009;1;19;11,8;157
2009;1;20;12,1;180
2009;1;21;9;202
2009;1;22;4,3;242
2009;1;23;15,3;163
2009;1;24;6,3;202
2009;1;25;2,1;124
2009;1;26;3,6;67
2009;1;27;10,2;22
2009;1;28;13,9;22
2009;1;29;13,5;17
2009;1;30;10,7;45
2009;1;31;8,4;354
2009;2;1;8,1;135
2009;2;2;12,2;169
2009;2;3;12,4;180
2009;2;4;7,6;112
2009;2;5;5,4;253
2009;2;6;11,3;124
2009;2;7;14,2;157
2009;2;8;11,4;28
2009;2;9;8,7;354
2009;2;10;13,5;202
2009;2;11;12,5;214
2009;2;12;10,9;349
2009;2;13;10,7;292
2009;2;14;12,1;321
2009;2;15;10,6;315
2009;2;16;6,7;208
2009;2;17;10,7;17
2009;2;18;9,4;315
2009;2;19;8;321
2009;2;20;6,7;214
2009;2;21;6,4;17
2009;2;22;4,9;169
2009;2;23;8,4;214
2009;2;24;4,6;169
2009;2;25;5,1;242
2009;2;26;8,2;219
2009;2;27;9,8;354
2009;2;28;8;309
2009;3;1;5,5;118
2009;3;2;4,7;84
2009;3;3;3,6;107
2009;3;4;12,8;146
2009;3;5;12,5;112
2009;3;6;6;214
2009;3;7;11,9;309
2009;3;8;11,4;304
2009;3;9;14,1;343
2009;3;10;11,4;247
2009;3;11;9,7;343
2009;3;12;12;321
2009;3;13;14,2;332
2009;3;14;4,3;219
2009;3;15;5,1;247
2009;3;16;11,1;39
2009;3;17;12,5;321
2009;3;18;16,2;343
2009;3;19;12;17
2009;3;20;11,8;28
2009;3;21;9,3;22
2009;3;22;11,5;292
2009;3;23;14,9;247
2009;3;24;17,8;292
2009;3;25;11,5;321
2009;3;26;7,1;163
2009;3;27;12,2;247
2009;3;28;14,3;214
2009;3;29;9,8;208
2009;3;30;9,4;34
2009;3;31;6,3;28
2009;4;1;6,1;39
2009;4;2;5,7;22
2009;4;3;4,9;208
2009;4;4;6,4;264
2009;4;5;6,3;17
2009;4;6;6;62
2009;4;7;6,9;214
2009;4;8;7,7;225
2009;4;9;5,5;180
2009;4;10;6,2;214
2009;4;11;8,9;169
2009;4;12;7,2;22
2009;4;13;8,8;84
2009;4;14;6,7;34
2009;4;15;4,9;39
2009;4;16;10,2;118
2009;4;17;10,9;191
2009;4;18;9,2;208
2009;4;19;8,7;28
2009;4;20;6;39
2009;4;21;10,5;28
2009;4;22;7,4;332
2009;4;23;8,2;22
2009;4;24;8,4;17
2009;4;25;9,8;191
2009;4;26;14,3;146
2009;4;27;14,8;186
2009;4;28;13,4;118
2009;4;29;12,1;141
2009;4;30;14,6;79
2009;5;1;14,1;51
2009;5;2;13,6;34
2009;5;3;7,2;17
2009;5;4;12,7;326
2009;5;5;8,8;281
2009;5;6;11,3;281
2009;5;7;7,9;281
2009;5;8;8,1;202
2009;5;9;7,3;45
2009;5;10;8,3;124
2009;5;11;11,6;315
2009;5;12;11,3;17
2009;5;13;8,5;354
2009;5;14;7,6;118
2009;5;15;6;96
2009;5;16;10,2;276
2009;5;17;6,5;163
2009;5;18;9,7;191
2009;5;19;9,3;22
2009;5;20;5,2;79
2009;5;21;6,6;197
2009;5;22;15,2;337
2009;5;23;9,7;298
2009;5;24;5;281
2009;5;25;7,3;28
2009;5;26;9,5;146
2009;5;27;9,6;208
2009;5;28;15,3;28
2009;5;29;10,6;22
2009;5;30;5,3;298
2009;5;31;7,1;270
2009;6;1;7,7;354
2009;6;2;6;22
2009;6;3;14,9;304
2009;6;4;9,3;287
2009;6;5;9;276
2009;6;6;13,2;264
2009;6;7;8;208
2009;6;8;5,4;242
2009;6;9;10,4;174
2009;6;10;5,8;276
2009;6;11;14,7;304
2009;6;12;14,5;298
2009;6;13;12,9;276
2009;6;14;7,2;242
2009;6;15;7,9;242
2009;6;16;11,8;259
2009;6;17;6,8;231
2009;6;18;7,7;202
2009;6;19;10,1;22
2009;6;20;6,8;39
2009;6;21;9,5;39
2009;6;22;11,4;17
2009;6;23;14,2;34
2009;6;24;11,2;354
2009;6;25;8,1;51
2009;6;26;8,2;28
2009;6;27;7,9;17
2009;6;28;8,2;34
2009;6;29;10,9;67
2009;6;30;8,7;107
2009;7;1;11,5;73
2009;7;2;9,2;96
2009;7;3;7,1;11
2009;7;4;9,1;17
2009;7;5;10,4;34
2009;7;6;9;214
2009;7;7;7,3;253
2009;7;8;13,3;292
2009;7;9;9,2;270
2009;7;10;8,5;343
2009;7;11;9,8;292
2009;7;12;7,3;247
2009;7;13;7,6;247
2009;7;14;14,3;34
2009;7;15;17,5;298
2009;7;16;7,8;349
2009;7;17;7;112
2009;7;18;12,3;264
2009;7;19;10,7;315
2009;7;20;9,5;202
2009;7;21;6,6;247
2009;7;22;6,9;169
2009;7;23;22;315
2009;7;24;9,4;292
2009;7;25;15,3;337
2009;7;26;8,5;298
2009;7;27;7,1;202
2009;7;28;7,6;349
2009;7;29;8,3;354
2009;7;30;8,4;287
2009;7;31;8,6;321
2009;8;1;5,8;186
2009;8;2;12,3;231
2009;8;3;6,4;298
2009;8;4;10,9;22
2009;8;5;10,5;39
2009;8;6;12;39
2009;8;7;9,1;34
2009;8;8;7,9;39
2009;8;9;5,5;247
2009;8;10;9,1;124
2009;8;11;8,2;276
2009;8;12;7,3;247
2009;8;13;7,6;292
2009;8;14;5,4;28
2009;8;15;6,1;219
2009;8;16;7,4;259
2009;8;17;8,7;259
2009;8;18;8,4;337
2009;8;19;6,7;73
2009;8;20;5,8;219
2009;8;21;7;214
2009;8;22;9,7;45
2009;8;23;12,6;349
2009;8;24;6,1;174
2009;8;25;10,4;174
2009;8;26;6,2;208
2009;8;27;5,2;247
2009;8;28;8,3;208
2009;8;29;8,1;287
2009;8;30;5,4;208
2009;8;31;4,4;276
2009;9;1;7,9;169
2009;9;2;5,3;281
2009;9;3;15,4;326
2009;9;4;5,5;214
2009;9;5;11,5;242
2009;9;6;8,5;292
2009;9;7;7;56
2009;9;8;7,3;354
2009;9;9;6;354
2009;9;10;5,9;360
2009;9;11;9,8;45
2009;9;12;11,2;354
2009;9;13;6,5;276
2009;9;14;6,4;84
2009;9;15;6,2;124
2009;9;16;6,9;174
2009;9;17;4,8;22
2009;9;18;7,7;51
2009;9;19;4,8;118
2009;9;20;6,1;214
2009;9;21;4,9;304
2009;9;22;5,7;247
2009;9;23;6,8;236
2009;9;24;6;45
2009;9;25;10;354
2009;9;26;5,6;62
2009;9;27;5,3;231
2009;9;28;6,1;281
2009;9;29;8,9;287
2009;9;30;6,6;247
2009;10;1;7,5;247
2009;10;2;7,4;304
2009;10;3;7,2;197
2009;10;4;10,5;247
2009;10;5;8,2;174
2009;10;6;8,6;225
2009;10;7;8,2;219
2009;10;8;8,5;253
2009;10;9;9,4;17
2009;10;10;4,7;73
2009;10;11;11,5;315
2009;10;12;12,3;326
2009;10;13;15,9;349
2009;10;14;15,4;332
2009;10;15;13,1;281
2009;10;16;10,5;247
2009;10;17;7,8;208
2009;10;18;4,5;304
2009;10;19;8;51
2009;10;20;4,3;118
2009;10;21;8,2;96
2009;10;22;10,3;146
2009;10;23;6,2;242
2009;10;24;7,3;17
2009;10;25;4,3;90
2009;10;26;4,8;253
2009;10;27;6,3;276
2009;10;28;6,7;309
2009;10;29;7,3;354
2009;10;30;9,8;22
2009;10;31;3,6;73
2009;11;1;6,4;101
2009;11;2;11,5;107
2009;11;3;12,9;163
2009;11;4;14,2;146
2009;11;5;5,6;129
2009;11;6;7,1;225
2009;11;7;6,1;163
2009;11;8;9,2;39
2009;11;9;5,5;129
2009;11;10;6,9;337
2009;11;11;8,1;343
2009;11;12;5,9;276
2009;11;13;5,8;247
2009;11;14;8,6;157
2009;11;15;5,5;253
2009;11;16;4,1;197
2009;11;17;6,2;157
2009;11;18;6;242
2009;11;19;7,7;231
2009;11;20;2,3;84
2009;11;21;3,3;242
2009;11;22;6,3;186
2009;11;23;11,3;214
2009;11;24;12,5;276
2009;11;25;7,2;208
2009;11;26;5;101
2009;11;27;4,8;242
2009;11;28;4,8;219
2009;11;29;10,9;152
2009;11;30;15,5;180
2009;12;1;9,9;174
2009;12;2;6,4;247
2009;12;3;3,1;259
2009;12;4;6,4;247
2009;12;5;6,8;264
2009;12;6;4,9;186
2009;12;7;5,7;169
2009;12;8;11,2;107
2009;12;9;5,6;17
2009;12;10;4,7;28
2009;12;11;7,6;34
2009;12;12;9,7;34
2009;12;13;8,8;22
2009;12;14;4,3;360
2009;12;15;11,6;39
2009;12;16;6,6;354
2009;12;17;2,8;247
2009;12;18;4,4;51
2009;12;19;7,9;34
2009;12;20;7,6;247
2009;12;21;12,6;152
2009;12;22;12,6;146
2009;12;23;18,5;157
2009;12;24;11,8;180
2009;12;25;16,6;157
2009;12;26;9,4;253
2009;12;27;3,7;247
2009;12;28;8,9;259
2009;12;29;9,9;96
2009;12;30;11,3;146
2009;12;31;4,7;242
2010;1;1;4,8;28
2010;1;2;8,9;321
2010;1;3;10,6;332
2010;1;4;7,4;169
2010;1;5;6,2;180
2010;1;6;4,3;22
2010;1;7;4,6;242
2010;1;8;7,3;62
2010;1;9;5,4;56
2010;1;10;6;79
2010;1;11;6,2;253
2010;1;12;7,1;28
2010;1;13;6,5;118
2010;1;14;6,4;135
2010;1;15;4,8;22
2010;1;16;8,5;152
2010;1;17;10,1;101
2010;1;18;7,8;186
2010;1;19;2,9;309
2010;1;20;10,2;22
2010;1;21;7,2;28
2010;1;22;8,2;28
2010;1;23;3,7;39
2010;1;24;3,5;79
2010;1;25;6,7;112
2010;1;26;5,8;39
2010;1;27;7,2;191
2010;1;28;12,6;214
2010;1;29;9,4;219
2010;1;30;11,2;169
2010;1;31;6,2;354
2010;2;1;5,7;214
2010;2;2;8,8;157
2010;2;3;11,8;141
2010;2;4;8,6;135
2010;2;5;14;112
2010;2;6;12,6;112
2010;2;7;11,9;34
2010;2;8;6,5;17
2010;2;9;8,3;107
2010;2;10;11,3;180
2010;2;11;8,4;28
2010;2;12;6,2;34
2010;2;13;6,7;343
2010;2;14;5,9;28
2010;2;15;5,7;28
2010;2;16;6,8;124
2010;2;17;11,3;124
2010;2;18;10,2;101
2010;2;19;11,5;157
2010;2;20;7,4;219
2010;2;21;6,9;247
2010;2;22;12;129
2010;2;23;10;90
2010;2;24;3,8;270
2010;2;25;8,4;163
2010;2;26;11,9;169
2010;2;27;10;326
2010;2;28;12,8;107
2010;3;1;14,2;242
2010;3;2;8,6;242
2010;3;3;8,1;247
2010;3;4;8,4;349
2010;3;5;11,4;315
2010;3;6;8,6;22
2010;3;7;8,9;22
2010;3;8;7,1;349
2010;3;9;10,2;22
2010;3;10;9,2;28
2010;3;11;5,8;39
2010;3;12;6,7;287
2010;3;13;10,9;287
2010;3;14;15,2;287
2010;3;15;15,7;309
2010;3;16;9,4;354
2010;3;17;8,7;247
2010;3;18;7,6;259
2010;3;19;7,7;214
2010;3;20;7,3;174
2010;3;21;9,5;214
2010;3;22;7,2;22
2010;3;23;7,2;208
2010;3;24;7;112
2010;3;25;11,4;180
2010;3;26;14,1;180
2010;3;27;10,9;247
2010;3;28;7,2;309
2010;3;29;9;214
2010;3;30;12,9;174
2010;3;31;10,6;264
2010;4;1;9,3;236
2010;4;2;8,5;247
2010;4;3;6,4;225
2010;4;4;10,7;118
2010;4;5;11,7;343
2010;4;6;11;360
2010;4;7;6,8;28
2010;4;8;6,6;202
2010;4;9;8,2;326
2010;4;10;12,3;28
2010;4;11;11,1;34
2010;4;12;5,8;51
2010;4;13;6,1;67
2010;4;14;6,5;11
2010;4;15;6,5;253
2010;4;16;8;34
2010;4;17;6,6;39
2010;4;18;7,7;146
2010;4;19;10,5;349
2010;4;20;12,9;242
2010;4;21;11,7;321
2010;4;22;9,2;332
2010;4;23;6,6;129
2010;4;24;6;11
2010;4;25;5,7;354
2010;4;26;13,4;247
2010;4;27;8,1;51
2010;4;28;7,3;28
2010;4;29;7,9;157
2010;4;30;6,5;174
2010;5;1;6,3;276
2010;5;2;7,4;231
2010;5;3;7,4;214
2010;5;4;7;28
2010;5;5;12;28
2010;5;6;11,4;208
2010;5;7;4,6;219
2010;5;8;5,7;180
2010;5;9;7,5;51
2010;5;10;8,1;28
2010;5;11;10,4;84
2010;5;12;8,2;163
2010;5;13;9;17
2010;5;14;8;22
2010;5;15;10,5;349
2010;5;16;9,3;343
2010;5;17;9,2;337
2010;5;18;10,8;349
2010;5;19;7,4;287
2010;5;20;5,3;360
2010;5;21;13,7;34
2010;5;22;10,9;39
2010;5;23;7,1;354
2010;5;24;5,6;225
2010;5;25;9,3;208
2010;5;26;5,1;337
2010;5;27;5,9;208
2010;5;28;8,4;287
2010;5;29;8,7;22
2010;5;30;7;225
2010;5;31;11,6;292
2010;6;1;8,4;332
2010;6;2;4,6;276
2010;6;3;7,1;315
2010;6;4;10,1;315
2010;6;5;7,1;354
2010;6;6;7,1;191
2010;6;7;7;231
2010;6;8;6,2;253
2010;6;9;9,3;174
2010;6;10;9,6;180
2010;6;11;7,7;84
2010;6;12;18,6;236
2010;6;13;8,1;343
2010;6;14;9;17
2010;6;15;6,6;34
2010;6;16;8,3;45
2010;6;17;5,1;39
2010;6;18;9;152
2010;6;19;7,1;354
2010;6;20;11,9;34
2010;6;21;11,2;28
2010;6;22;12,6;28
2010;6;23;14,1;28
2010;6;24;8,8;315
2010;6;25;7,6;39
2010;6;26;11,3;28
2010;6;27;12,5;354
2010;6;28;12,4;22
2010;6;29;10,1;360
2010;6;30;8,5;28
2010;7;1;7;39
2010;7;2;4,3;79
2010;7;3;9,9;51
2010;7;4;7,1;34
2010;7;5;7,8;17
2010;7;6;12,4;292
2010;7;7;11,1;321
2010;7;8;6,9;34
2010;7;9;6,5;354
2010;7;10;4,3;22
2010;7;11;5,9;90
2010;7;12;6;247
2010;7;13;8,2;360
2010;7;14;5,7;349
2010;7;15;8,7;34
2010;7;16;9,7;186
2010;7;17;16;309
2010;7;18;8,1;253
2010;7;19;11,1;354
2010;7;20;10,2;73
2010;7;21;7,9;202
2010;7;22;5,6;202
2010;7;23;14,2;270
2010;7;24;12,7;253
2010;7;25;7,6;321
2010;7;26;6,1;326
2010;7;27;6,4;354
2010;7;28;13,3;298
2010;7;29;8,4;253
2010;7;30;5,4;242
2010;7;31;6,3;6
2010;8;1;5;304
2010;8;2;6,6;124
2010;8;3;8,7;253
2010;8;4;7,3;22
2010;8;5;6;90
2010;8;6;9,7;208
2010;8;7;7,8;214
2010;8;8;5,5;292
2010;8;9;7,3;236
2010;8;10;5,5;259
2010;8;11;6,7;225
2010;8;12;7,8;180
2010;8;13;10,3;253
2010;8;14;6,6;180
2010;8;15;10,6;225
2010;8;16;7,6;124
2010;8;17;12,4;247
2010;8;18;8,6;259
2010;8;19;9,8;309
2010;8;20;4,7;270
2010;8;21;4,3;281
2010;8;22;5,8;214
2010;8;23;9,2;146
2010;8;24;7,9;225
2010;8;25;8,5;281
2010;8;26;8,9;225
2010;8;27;9;270
2010;8;28;12,1;281
2010;8;29;9,3;281
2010;8;30;8,3;208
2010;8;31;12,4;337
2010;9;1;14,7;332
2010;9;2;7,1;298
2010;9;3;3,5;253
2010;9;4;6,1;146
2010;9;5;9,5;56
2010;9;6;7,1;354
2010;9;7;8,7;67
2010;9;8;9,8;79
2010;9;9;9;259
2010;9;10;4,1;56
2010;9;11;9,2;22
2010;9;12;4,4;6
2010;9;13;5,7;354
2010;9;14;8,4;264
2010;9;15;9,4;225
2010;9;16;9,8;276
2010;9;17;6,9;292
2010;9;18;6,7;292
2010;9;19;7,4;315
2010;9;20;4,5;287
2010;9;21;6;253
2010;9;22;3,7;321
2010;9;23;8,3;112
2010;9;24;10,5;163
2010;9;25;9,6;118
2010;9;26;8,7;253
2010;9;27;10,3;225
2010;9;28;10,3;253
2010;9;29;10,2;304
2010;9;30;8;11
2010;10;1;3,4;107
2010;10;2;6,1;163
2010;10;3;8,2;129
2010;10;4;13,3;118
2010;10;5;12,3;101
2010;10;6;5,6;90
2010;10;7;6,6;96
2010;10;8;5,8;129
2010;10;9;5;22
2010;10;10;4,4;56
2010;10;11;5,2;259
2010;10;12;3,6;354
2010;10;13;6,3;22
2010;10;14;4,8;253
2010;10;15;4,4;264
2010;10;16;2,7;67
2010;10;17;7,1;34
2010;10;18;5,7;39
2010;10;19;3,9;309
2010;10;20;7;253
2010;10;21;10,4;276
2010;10;22;7,4;208
2010;10;23;9;141
2010;10;24;11,8;186
2010;10;25;11,1;28
2010;10;26;9,1;309
2010;10;27;4,5;39
2010;10;28;5,5;253
2010;10;29;8,9;124
2010;10;30;12,5;191
2010;10;31;15,1;169
2010;11;1;13,6;163
2010;11;2;6,7;157
2010;11;3;7,4;208
2010;11;4;11,5;214
2010;11;5;12,3;281
2010;11;6;12,8;253
2010;11;7;8,3;141
2010;11;8;11,5;174
2010;11;9;10,5;197
2010;11;10;7;225
2010;11;11;10,2;152
2010;11;12;11,6;208
2010;11;13;14,2;202
2010;11;14;8,7;152
2010;11;15;7,3;107
2010;11;16;6;124
2010;11;17;6,6;56
2010;11;18;6;174
2010;11;19;6,5;247
2010;11;20;4,8;259
2010;11;21;10,8;135
2010;11;22;11,4;141
2010;11;23;9,4;270
2010;11;24;11,8;298
2010;11;25;8,2;214
2010;11;26;9,1;180
2010;11;27;9,6;270
2010;11;28;7,8;101
2010;11;29;7,4;34
2010;11;30;6,4;51
2010;12;1;8;84
2010;12;2;6,1;208
2010;12;3;5,4;354
2010;12;4;2,6;118
2010;12;5;11,5;214
2010;12;6;7,6;202
2010;12;7;5,6;270
2010;12;8;4,9;354
2010;12;9;13,7;304
2010;12;10;11,8;287
2010;12;11;12;259
2010;12;12;12,1;253
2010;12;13;11,5;343
2010;12;14;6,7;281
2010;12;15;7,7;264
2010;12;16;4,1;247
2010;12;17;9;174
2010;12;18;6,4;118
2010;12;19;10,2;169
2010;12;20;13,5;129
2010;12;21;6;169
2010;12;22;6,8;124
2010;12;23;12,5;141
2010;12;24;11,7;157
2010;12;25;10,4;326
2010;12;26;10,6;309
2010;12;27;3,9;337
2010;12;28;9,5;225
2010;12;29;6,7;28
2010;12;30;3;259
2010;12;31;5,3;214
2011;1;1;7,7;208
2011;1;2;5,8;253
2011;1;3;5;253
2011;1;4;10,9;163
2011;1;5;9,5;197
2011;1;6;11,9;157
2011;1;7;9,5;112
2011;1;8;7,5;118
2011;1;9;6,6;118
2011;1;10;4,8;39
2011;1;11;9,1;118
2011;1;12;7;247
2011;1;13;8,8;214
2011;1;14;7,2;242
2011;1;15;12,3;281
2011;1;16;3,9;259
2011;1;17;3,5;264
2011;1;18;4,3;259
2011;1;19;6,6;354
2011;1;20;7,3;17
2011;1;21;8,3;354
2011;1;22;9,6;22
2011;1;23;6,5;17
2011;1;24;3,4;354
2011;1;25;7,9;202
2011;1;26;8,2;208
2011;1;27;5,2;67
2011;1;28;3,4;45
2011;1;29;3,6;337
2011;1;30;5,8;17
2011;1;31;3,4;354
2011;2;1;3,9;225
2011;2;2;6,2;287
2011;2;3;6,4;225
2011;2;4;9,4;214
2011;2;5;12,3;259
2011;2;6;9,7;247
2011;2;7;4,6;242
2011;2;8;6,9;287
2011;2;9;5,1;219
2011;2;10;4,4;146
2011;2;11;10;219
2011;2;12;14,2;332
2011;2;13;5,5;107
2011;2;14;5,9;67
2011;2;15;9;186
2011;2;16;8,4;186
2011;2;17;10,5;101
2011;2;18;5,5;6
2011;2;19;8,9;349
2011;2;20;9,8;17
2011;2;21;9,5;22
2011;2;22;8,6;354
2011;2;23;10,9;34
2011;2;24;7,3;34
2011;2;25;12,4;28
2011;2;26;4,4;174
2011;2;27;8,7;112
2011;2;28;4,6;28
2011;3;1;6,1;34
2011;3;2;5,8;343
2011;3;3;6,1;107
2011;3;4;3,9;214
2011;3;5;5,8;242
2011;3;6;12,3;354
2011;3;7;12,5;45
2011;3;8;6,9;197
2011;3;9;6,2;202
2011;3;10;7,4;169
2011;3;11;10,6;242
2011;3;12;12;186
2011;3;13;14,3;141
2011;3;14;10;152
2011;3;15;7,2;112
2011;3;16;9,2;124
2011;3;17;10,3;107
2011;3;18;10,8;191
2011;3;19;12,8;39
2011;3;20;11,6;22
2011;3;21;8,3;56
2011;3;22;7,3;157
2011;3;23;9,8;354
2011;3;24;10,2;270
2011;3;25;9;259
2011;3;26;9,4;309
2011;3;27;5,7;22
2011;3;28;6,4;259
2011;3;29;7,4;292
2011;3;30;7,3;208
2011;3;31;10,1;242
2011;4;1;9,6;281
2011;4;2;5,1;354
2011;4;3;6,4;107
2011;4;4;12,3;247
2011;4;5;7,3;321
2011;4;6;7,3;281
2011;4;7;14,4;304
2011;4;8;15,6;337
2011;4;9;18,5;321
2011;4;10;14,9;360
2011;4;11;9,8;28
2011;4;12;13,4;287
2011;4;13;14,6;298
2011;4;14;8,3;28
2011;4;15;9,9;22
2011;4;16;7;6
2011;4;17;8,8;22
2011;4;18;3,9;259
2011;4;19;8,6;349
2011;4;20;5,2;247
2011;4;21;6,7;208
2011;4;22;7,1;231
2011;4;23;10,5;197
2011;4;24;20,4;309
2011;4;25;7,2;343
2011;4;26;5,7;67
2011;4;27;11,2;51
2011;4;28;12,9;112
2011;4;29;8;360
2011;4;30;10,4;84
2011;5;1;11,2;39
2011;5;2;9,4;360
2011;5;3;11,6;292
2011;5;4;9,9;354
2011;5;5;9,2;326
2011;5;6;5,4;253
2011;5;7;10,3;349
2011;5;8;14,4;39
2011;5;9;7,5;34
2011;5;10;5;349
2011;5;11;7,5;51
2011;5;12;10,6;253
2011;5;13;10,9;326
2011;5;14;6,9;157
2011;5;15;8,4;354
2011;5;16;10,6;354
2011;5;17;5,1;247
2011;5;18;6,8;96
2011;5;19;10,2;208
2011;5;20;8,5;253
2011;5;21;9,9;22
2011;5;22;5,8;202
2011;5;23;8,2;79
2011;5;24;7,3;259
2011;5;25;11,4;28
2011;5;26;7,5;157
2011;5;27;13,9;315
2011;5;28;8,5;6
2011;5;29;5,5;276
2011;5;30;6,1;152
2011;5;31;10,6;163
2011;6;1;14,4;62
2011;6;2;11;17
2011;6;3;13,8;96
2011;6;4;12,9;84
2011;6;5;9,7;208
2011;6;6;10,4;129
2011;6;7;10;107
2011;6;8;11,2;259
2011;6;9;7,1;276
2011;6;10;9,4;11
2011;6;11;9,8;354
